frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.119561000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0002","True","False","74",,"64","65535","0",,
"Dec 31, 1969 18:00:00.130524000 CST","192.168.1.1","192.168.1.2","6","80","49153",,,"0x0012","True","False","74",,"64","65535","1",,
"Dec 31, 1969 18:00:00.134537000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0010","False","False","70",,"64","131072","1",,
"Dec 31, 1969 18:00:00.136638000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0010","False","False","606",,"64","131072","1",,
"Dec 31, 1969 18:00:00.136638000 CST","192.168.1.1","192.168.1.2","6","80","49153",,,"0x0010","False","False","70",,"64","131072","537",,
"Dec 31, 1969 18:00:00.147112000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0011","False","False","558",,"64","131072","1",,
"Dec 31, 1969 18:00:00.147112000 CST","192.168.1.1","192.168.1.2","6","80","49153",,,"0x0010","False","False","70",,"64","131072","1026",,
"Dec 31, 1969 18:00:00.147120000 CST","192.168.1.1","192.168.1.2","6","80","49153",,,"0x0011","False","False","70",,"64","131072","1026",,
"Dec 31, 1969 18:00:00.157677000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0010","False","False","70",,"64","131072","2",,
