frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.007018000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0002","True","False","74",,"64","65535","0",,
"Dec 31, 1969 18:00:00.012005000 CST","192.168.1.5","192.168.1.1","6","49154","2",,,"0x0002","True","False","74",,"64","65535","0",,
"Dec 31, 1969 18:00:00.017029000 CST","192.168.1.1","192.168.1.5","6","1","49153",,,"0x0012","True","False","74",,"64","65535","1",,
"Dec 31, 1969 18:00:00.017037000 CST","192.168.1.1","192.168.1.5","6","2","49154",,,"0x0012","True","False","74",,"64","65535","1",,
"Dec 31, 1969 18:00:00.021042000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","70",,"64","131072","1",,
"Dec 31, 1969 18:00:00.025403000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.025403000 CST","192.168.1.1","192.168.1.5","6","1","49153",,,"0x0010","False","False","70",,"64","131072","537",,
"Dec 31, 1969 18:00:00.029978000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.032651000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.032651000 CST","192.168.1.1","192.168.1.5","6","1","49153",,,"0x0010","False","False","70",,"64","131072","1609",,
"Dec 31, 1969 18:00:00.036714000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.039311000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.039311000 CST","192.168.1.1","192.168.1.5","6","1","49153",,,"0x0010","False","False","70",,"64","131072","2681",,
"Dec 31, 1969 18:00:00.043550000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.045769000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.045769000 CST","192.168.1.1","192.168.1.5","6","1","49153",,,"0x0010","False","False","70",,"64","131072","3753",,
"Dec 31, 1969 18:00:00.050136000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.052677000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.052677000 CST","192.168.1.1","192.168.1.5","6","1","49153",,,"0x0010","False","False","70",,"64","131072","4825",,
"Dec 31, 1969 18:00:00.056895000 CST","192.168.1.5","192.168.1.1","6","49153","1",,,"0x0010","False","False","606","536","64","131072","1",,
"Dec 31, 1969 18:00:00.059109000 CST","192.168.1.5","192.168.1.1","6","49155","3",,,"0x0002","True","False","74",,"64","65535","0",,
"Dec 31, 1969 18:00:00.059109000 CST","192.168.1.1","192.168.1.5","6","3","49155",,,"0x0012","True","False","74",,"64","65535","1",,
"Dec 31, 1969 18:00:00.063681000 CST","192.168.1.5","192.168.1.1","6","49154","2",,,"0x0010","False","False","70",,"64","131072","1",,
