frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.109345000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0002","True","False","74",,"64","65535","0",,
"Dec 31, 1969 18:00:00.122199000 CST","192.168.1.1","192.168.1.2","6","80","49153",,,"0x0012","True","False","74",,"64","65535","1",,
"Dec 31, 1969 18:00:00.126212000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0010","False","False","70",,"64","131072","1",,
"Dec 31, 1969 18:00:00.128545000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0010","False","False","606",,"64","131072","1",,
"Dec 31, 1969 18:00:00.128545000 CST","192.168.1.1","192.168.1.2","6","80","49153",,,"0x0010","False","False","70",,"64","131072","537",,
"Dec 31, 1969 18:00:00.132868000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0011","False","False","558",,"64","131072","1",,
"Dec 31, 1969 18:00:00.132868000 CST","192.168.1.1","192.168.1.2","6","80","49153",,,"0x0010","False","False","70",,"64","131072","1026",,
"Dec 31, 1969 18:00:00.132876000 CST","192.168.1.1","192.168.1.2","6","80","49153",,,"0x0011","False","False","70",,"64","131072","1026",,
"Dec 31, 1969 18:00:00.139062000 CST","192.168.1.2","192.168.1.1","6","49153","80",,,"0x0010","False","False","70",,"64","131072","2",,
