frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.007018000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0002","True","False","74",,"64","65535","0",,
"Dec 31, 1969 18:00:00.009114000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0002","True","False","74",,"64","65535","0",,
"Dec 31, 1969 18:00:00.011173000 CST","192.168.1.5","192.168.1.1","6","49155","443",,,"0x0002","True","False","74",,"64","65535","0",,
"Dec 31, 1969 18:00:00.017029000 CST","192.168.1.1","192.168.1.5","6","80","49153",,,"0x0012","True","False","74",,"64","65535","1",,
"Dec 31, 1969 18:00:00.017037000 CST","192.168.1.1","192.168.1.5","6","22","49154",,,"0x0012","True","False","74",,"64","65535","1",,
"Dec 31, 1969 18:00:00.021042000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","70",,"64","131072","1",,
"Dec 31, 1969 18:00:00.021244000 CST","192.168.1.1","192.168.1.5","6","443","49155",,,"0x0012","True","False","74",,"64","65535","1",,
"Dec 31, 1969 18:00:00.025249000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0010","False","False","70",,"64","131072","1",,
"Dec 31, 1969 18:00:00.029860000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.029860000 CST","192.168.1.1","192.168.1.5","6","80","49153",,,"0x0010","False","False","70",,"64","131072","65",,
"Dec 31, 1969 18:00:00.034141000 CST","192.168.1.5","192.168.1.1","6","49155","443",,,"0x0010","False","False","70",,"64","131072","1",,
"Dec 31, 1969 18:00:00.036807000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.036807000 CST","192.168.1.1","192.168.1.5","6","22","49154",,,"0x0010","False","False","70",,"64","131072","65",,
"Dec 31, 1969 18:00:00.041078000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.043243000 CST","192.168.1.5","192.168.1.1","6","49155","443",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.043243000 CST","192.168.1.1","192.168.1.5","6","443","49155",,,"0x0010","False","False","70",,"64","131072","65",,
"Dec 31, 1969 18:00:00.047427000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.049619000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.049619000 CST","192.168.1.1","192.168.1.5","6","80","49153",,,"0x0010","False","False","70",,"64","131072","193",,
"Dec 31, 1969 18:00:00.053735000 CST","192.168.1.5","192.168.1.1","6","49155","443",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.056151000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.056151000 CST","192.168.1.1","192.168.1.5","6","22","49154",,,"0x0010","False","False","70",,"64","131072","193",,
"Dec 31, 1969 18:00:00.060430000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.062890000 CST","192.168.1.5","192.168.1.1","6","49155","443",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.062890000 CST","192.168.1.1","192.168.1.5","6","443","49155",,,"0x0010","False","False","70",,"64","131072","193",,
"Dec 31, 1969 18:00:00.067290000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.069342000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.069342000 CST","192.168.1.1","192.168.1.5","6","80","49153",,,"0x0010","False","False","70",,"64","131072","321",,
"Dec 31, 1969 18:00:00.073372000 CST","192.168.1.5","192.168.1.1","6","49155","443",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.075540000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.075540000 CST","192.168.1.1","192.168.1.5","6","22","49154",,,"0x0010","False","False","70",,"64","131072","321",,
"Dec 31, 1969 18:00:00.079838000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.082014000 CST","192.168.1.5","192.168.1.1","6","49155","443",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.082014000 CST","192.168.1.1","192.168.1.5","6","443","49155",,,"0x0010","False","False","70",,"64","131072","321",,
"Dec 31, 1969 18:00:00.086079000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.088626000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.088626000 CST","192.168.1.1","192.168.1.5","6","80","49153",,,"0x0010","False","False","70",,"64","131072","449",,
"Dec 31, 1969 18:00:00.092972000 CST","192.168.1.5","192.168.1.1","6","49155","443",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.095104000 CST","192.168.1.5","192.168.1.1","6","49154","22",,,"0x0010","False","False","134",,"64","131072","1",,
"Dec 31, 1969 18:00:00.095104000 CST","192.168.1.1","192.168.1.5","6","22","49154",,,"0x0010","False","False","70",,"64","131072","449",,
"Dec 31, 1969 18:00:00.099175000 CST","192.168.1.5","192.168.1.1","6","49153","80",,,"0x0010","False","False","134",,"64","131072","1",,
