frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.044050000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:00.066914000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:01.044050000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:01.069914000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:02.000050000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"110",,"1",,,,
"Dec 31, 1969 18:00:02.066914000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:02.249050000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"110",,"3",,,,
"Dec 31, 1969 18:00:02.252892000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"112",,"2",,,,
"Dec 31, 1969 18:00:02.643050000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"110",,"5",,,,
"Dec 31, 1969 18:00:02.648892000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"112",,"4",,,,
"Dec 31, 1969 18:00:03.200050000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"110",,"7",,,,
"Dec 31, 1969 18:00:03.211892000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"112",,"6",,,,
"Dec 31, 1969 18:00:03.923050000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"110",,"35",,,,
"Dec 31, 1969 18:00:03.932892000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"112",,"34",,,,
"Dec 31, 1969 18:00:04.926860000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
