frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.079914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:00.103050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:01.076914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:01.107050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:02.080914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:02.109050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:03.075914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:03.102050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:04.075914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:04.104050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:05.082914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:05.110050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:06.077914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:06.110050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:07.081914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:07.106050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:08.078914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:08.105050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:09.081914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:09.104050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:10.079914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:10.107050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:11.077914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:11.105050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:12.079914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:12.101050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:13.082914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:13.110050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:14.081914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:14.107050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:15.081914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:15.107050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:16.077914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:16.110050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:17.078914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:17.100050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:18.074914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:18.104050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:19.080914000 CST","192.168.1.5","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:19.106050000 CST","192.168.1.4","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
