frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.044914000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:00.066050000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:01.044914000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:01.069050000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:02.000946000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"112",,"1",,,,
"Dec 31, 1969 18:00:02.066050000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:02.249946000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"112",,"3",,,,
"Dec 31, 1969 18:00:02.251996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"110",,"2",,,,
"Dec 31, 1969 18:00:02.643946000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"112",,"5",,,,
"Dec 31, 1969 18:00:02.647996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"110",,"4",,,,
"Dec 31, 1969 18:00:03.200946000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"112",,"7",,,,
"Dec 31, 1969 18:00:03.210996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"110",,"6",,,,
"Dec 31, 1969 18:00:03.923946000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"112",,"35",,,,
"Dec 31, 1969 18:00:03.931996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"110",,"34",,,,
"Dec 31, 1969 18:00:04.925996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:04.927774000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:05.929914000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:05.929996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:06.729946000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"112",,"35",,,,
"Dec 31, 1969 18:00:06.737996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"110",,"34",,,,
"Dec 31, 1969 18:00:07.730914000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:07.732996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:08.726914000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:08.733996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:09.722914000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:09.730996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:10.720914000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:10.729996000 CST","192.168.1.2","192.168.1.255","17",,,"654","654",,,,"106",,"1",,,,
"Dec 31, 1969 18:00:11.728914000 CST","192.168.1.1","192.168.1.255","17",,,"654","654",,,,"108",,"1",,,,
