frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.047596000 CST","192.168.1.1","192.168.1.255","17",,,"698","698",,,,"84",,"1",,,,
"Dec 31, 1969 18:00:00.151506000 CST","192.168.1.6","192.168.1.255","17",,,"698","698",,,,"84",,"1",,,,
"Dec 31, 1969 18:00:00.311149000 CST","192.168.1.5","192.168.1.255","17",,,"698","698",,,,"84",,"1",,,,
"Dec 31, 1969 18:00:02.036544000 CST","192.168.1.6","192.168.1.255","17",,,"698","698",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:02.282012000 CST","192.168.1.1","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:02.370460000 CST","192.168.1.5","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:04.231247000 CST","192.168.1.5","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:04.260706000 CST","192.168.1.1","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:04.281977000 CST","192.168.1.6","192.168.1.255","17",,,"698","698",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:06.174669000 CST","192.168.1.1","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:06.432280000 CST","192.168.1.6","192.168.1.255","17",,,"698","698",,,,"108",,"1",,,,
"Dec 31, 1969 18:00:06.450006000 CST","192.168.1.5","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:08.226546000 CST","192.168.1.5","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:08.300744000 CST","192.168.1.1","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:08.375199000 CST","192.168.1.6","192.168.1.255","17",,,"698","698",,,,"108",,"1",,,,
