frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:00.005648000 CST","192.168.1.8","192.168.1.255","17",,,"698","698",,,,"84",,"1",,,,
"Dec 31, 1969 18:00:00.182814000 CST","192.168.1.4","192.168.1.255","17",,,"698","698",,,,"84",,"1",,,,
"Dec 31, 1969 18:00:00.189932000 CST","192.168.1.7","192.168.1.255","17",,,"698","698",,,,"84",,"1",,,,
"Dec 31, 1969 18:00:02.118608000 CST","192.168.1.4","192.168.1.255","17",,,"698","698",,,,"100",,"1",,,,
"Dec 31, 1969 18:00:02.120910000 CST",,,,,,,,,,,"64",,,,,,
"Dec 31, 1969 18:00:02.121534000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.122089000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.122753000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.123344000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.123899000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.124491000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.125118000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.125790000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.126454000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.127126000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.127600000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.128030000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.128432000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.128942000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.129345000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.129873000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.130338000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.130822000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.131296000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.131743000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.132152000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.132587000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.133004000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.133332000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.133740000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.134076000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.134449000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.134803000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.135157000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.135557000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.135830000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.136103000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.136485000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.136785000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.137103000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.137368000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.137641000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.137986000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.138314000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.138632000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.138892000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.139180000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.139404000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:02.139682000 CST",,,,,,,,,,,"14",,,,,,
