frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:05.201044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.201297000 CST","192.168.1.1","192.168.1.4","17",,,"9","49153",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.202494000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.301034000 CST","192.168.1.4","192.168.1.1","17",,,"49153","9",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.301044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.301297000 CST","192.168.1.1","192.168.1.4","17",,,"9","49153",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.302494000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.401034000 CST","192.168.1.4","192.168.1.1","17",,,"49153","9",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.401044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.401297000 CST","192.168.1.1","192.168.1.4","17",,,"9","49153",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.402494000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.501034000 CST","192.168.1.4","192.168.1.1","17",,,"49153","9",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.501044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.501297000 CST","192.168.1.1","192.168.1.4","17",,,"9","49153",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.502494000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.601034000 CST","192.168.1.4","192.168.1.1","17",,,"49153","9",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.601044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.601297000 CST","192.168.1.1","192.168.1.4","17",,,"9","49153",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.602494000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.701034000 CST","192.168.1.4","192.168.1.1","17",,,"49153","9",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.701044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.701297000 CST","192.168.1.1","192.168.1.4","17",,,"9","49153",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.702494000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.801034000 CST","192.168.1.4","192.168.1.1","17",,,"49153","9",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.801044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.801297000 CST","192.168.1.1","192.168.1.4","17",,,"9","49153",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.802494000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.901034000 CST","192.168.1.4","192.168.1.1","17",,,"49153","9",,,,"1088",,"64",,,,
"Dec 31, 1969 18:00:05.901044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:05.901297000 CST","192.168.1.1","192.168.1.4","17",,,"9","49153",,,,"1088",,"64",,,,
